class_name,recording,n_unique_sources,exact_accuracy,ship_only_top1_accuracy,predicted_tanker_fraction,predicted_cargo_fraction,rejected_fraction
Tug,tug/20171118c-15/185844.wav,80,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171120-17/034014.wav,146,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171120a-18/054508.wav,78,0.6794871794871795,0.717948717948718,0.1794871794871795,0.02564102564102564,0.11538461538461539
Tug,tug/20171121-19/101117.wav,210,0.9380952380952381,0.9380952380952381,0.014285714285714285,0.04285714285714286,0.004761904761904762
Tug,tug/20171122a-20/124609.wav,143,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171124-22/012051.wav,126,0.9603174603174603,0.9603174603174603,0.0,0.03968253968253968,0.0
Tug,tug/20171127-23/065148.wav,58,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171127a-24/105442.wav,350,0.9857142857142858,0.9857142857142858,0.0,0.014285714285714285,0.0
Tug,tug/20171128-25/052238.wav,184,0.9891304347826086,0.9891304347826086,0.0,0.005434782608695652,0.005434782608695652
Tug,tug/20171128b-27/120847.wav,103,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171128d-29/193239.wav,46,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171129-30/011700.wav,115,0.8608695652173913,0.8608695652173913,0.0,0.1391304347826087,0.0
Tug,tug/20171201-32/024235.wav,101,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171201b-33/082249.wav,122,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171201c-34/123228.wav,106,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171201d-35/125826.wav,130,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171201e-36/190230.wav,132,0.9924242424242424,0.9924242424242424,0.0,0.007575757575757576,0.0
Tug,tug/20171202-37/071515.wav,71,0.9859154929577465,0.9859154929577465,0.0,0.014084507042253521,0.0
Tug,tug/20171202a-38/145149.wav,154,0.9935064935064936,1.0,0.0,0.0,0.006493506493506494
Tug,tug/20171203-39/032822.wav,144,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171203a-40/40.wav,40,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171203c-41/194116.wav,122,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171204-42/034437.wav,62,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171205-44/145246.wav,80,0.9875,0.9875,0.0,0.0125,0.0
Tug,tug/20171207-45/004027.wav,65,0.9846153846153847,1.0,0.0,0.0,0.015384615384615385
Tug,tug/20171207b-47/114556.wav,147,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171209-48/041322.wav,114,0.9912280701754386,0.9912280701754386,0.0,0.0,0.0
Tug,tug/20171212a-50/094549.wav,69,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171213-51/065742.wav,172,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171213a-52/071716.wav,172,0.936046511627907,0.936046511627907,0.0,0.046511627906976744,0.01744186046511628
Tug,tug/20171215a-55/103412.wav,67,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171215e-56/170639.wav,52,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171219a-60/210546.wav,157,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171221a-62/144544.wav,92,0.9891304347826086,0.9891304347826086,0.0,0.010869565217391304,0.0
Tug,tug/20171223b-63/233721.wav,53,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171227a-66/110853.wav,128,0.9140625,0.9296875,0.0546875,0.015625,0.015625
Tug,tug/20171229a-67/195709.wav,74,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171231a-70/215301.wav,109,0.9724770642201835,0.9724770642201835,0.0,0.0,0.027522935779816515
